Документ_x,Наименование ГО_x,Наименование ГП_x,Наименование страны отправления_x,Наименование станции отправления_x,Станция отправления_x,Наименование страны назначения_x,Наименование станции назначения_x,Станция назначения_x,Номер вагона,Общий вес по документу (кг)_x,Вес на вагон (кг)_x,Код груза_x,Наименование груза_x,Код грузополучателя,Дата прибытия,Взыскано по прибытию (последние 2 знака тиыны),Документ_y,Наименование ГО_y,Наименование ГП_y,Наименование страны отправления_y,Наименование станции отправления_y,Станция отправления_y,Наименование страны назначения_y,Наименование станции назначения_y,Станция назначения_y,Общий вес по документу (кг)_y,Вес на вагон (кг)_y,Код груза_y,Наименование груза_y,Код грузоотправителя,Дата отправления,Взыскано при отправления  (последние 2 знака тиыны)
36770053,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54389648,0.0,54585.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-05,0,20109044,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,60097.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-11-13 14:48:00,0
36770053,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54389648,0.0,54585.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-05,0,20168182,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,55840.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-12-06 00:03:00,0
36770053,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,59927400,0.0,54774.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-05,0,20109123,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56445.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-11-12 06:40:00,0
36770053,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,58816539,0.0,53290.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-05,0,20109123,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,61235.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-11-12 06:40:00,0
36770053,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54388475,0.0,53034.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-05,0,20109044,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,60274.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-11-13 14:48:00,0
36770053,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54388475,0.0,53034.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-05,0,20168182,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,55840.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-12-06 00:03:00,0
36770053,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54935960,0.0,53629.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-05,0,20109044,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,59808.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-11-13 14:48:00,0
36770053,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54935960,0.0,53629.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-05,0,20182241,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56844.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-12-12 19:13:00,0
36770053,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,58833732,0.0,54894.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-05,0,20109044,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,60185.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-11-13 14:48:00,0
36770053,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,58833732,0.0,54894.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-05,0,20182241,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56592.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-12-12 19:13:00,0
