Документ_x,Наименование ГО_x,Наименование ГП_x,Наименование страны отправления_x,Наименование станции отправления_x,Станция отправления_x,Наименование страны назначения_x,Наименование станции назначения_x,Станция назначения_x,Номер вагона,Общий вес по документу (кг)_x,Вес на вагон (кг)_x,Код груза_x,Наименование груза_x,Код грузополучателя,Дата прибытия,Взыскано по прибытию (последние 2 знака тиыны),Документ_y,Наименование ГО_y,Наименование ГП_y,Наименование страны отправления_y,Наименование станции отправления_y,Станция отправления_y,Наименование страны назначения_y,Наименование станции назначения_y,Станция назначения_y,Общий вес по документу (кг)_y,Вес на вагон (кг)_y,Код груза_y,Наименование груза_y,Код грузоотправителя,Дата отправления,Взыскано при отправления  (последние 2 знака тиыны)
36798694,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,59927921,0.0,56902.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066905,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56902.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:31:00,0
36798694,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,59929323,0.0,56735.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066905,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56735.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:31:00,0
36798694,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54931589,0.0,56932.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066905,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56932.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:31:00,0
36799865,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54982590,241154.0,60376.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066978,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,241154.0,60376.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:17:00,192315953
36799865,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54983929,0.0,60170.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066978,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,60170.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:17:00,0
36799865,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54984612,0.0,60414.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066978,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,60414.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:17:00,0
36799865,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54980578,0.0,60194.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066978,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,60194.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:17:00,0
36798604,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,57420424,342639.0,57233.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066679,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,570108.0,57233.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:35:00,472908009
36798604,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54935788,0.0,57041.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066679,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,57041.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:35:00,0
36798604,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54387592,0.0,56807.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066679,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56807.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:35:00,0
36798604,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,58832932,0.0,57126.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066679,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,57126.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:35:00,0
36798604,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54388756,0.0,57227.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066679,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,57227.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:35:00,0
36798604,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,59925164,0.0,57205.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066679,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,57205.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:35:00,0
36800029,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54984877,115130.0,60262.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066987,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,643769.0,60262.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:09:00,524131760
36800029,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54988068,0.0,54868.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066987,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,54868.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:09:00,0
36800170,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54387550,170789.0,56944.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066905,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56944.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:31:00,0
36800170,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,58806860,0.0,56938.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066905,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56938.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:31:00,0
36800170,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,59926253,0.0,56907.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066905,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56907.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:31:00,0
36799807,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54389747,227469.0,56812.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066679,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56812.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:35:00,0
36799807,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,58816455,0.0,56806.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066679,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56806.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:35:00,0
36799807,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,59926014,0.0,56976.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066679,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56976.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:35:00,0
36799807,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,58806399,0.0,56875.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066679,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56875.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:35:00,0
36799980,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,58833062,227227.0,56724.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066987,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56724.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:09:00,0
36799980,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,57420226,0.0,56669.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066987,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56669.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:09:00,0
36799980,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,59927079,0.0,56952.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066987,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56952.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:09:00,0
36799980,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,57420440,0.0,56882.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066987,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56882.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:09:00,0
36799950,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54387675,113259.0,56751.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066905,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,511409.0,56751.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:31:00,425617746
36799950,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ АЛГОРИТМИКА""","ТОО ""QAZEXPOCENTRE - PIPE""",РОССИЯ           ,ЧЕЛЯБИНСК-Ю.    ,800605.0,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,54933775,0.0,56508.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-19,0,20066905,"ТОО ""QAZEXPOCENTRE - PIPE""",TURKMENENERGO STATE POWER CORPORATION OF THE MINISTRY OF ENERGY OF TURKMENISTAN,КАЗАХСТАН        ,АКТАУ-ПОРТ      ,663503.0,ТУРКМЕНИСТАН     ,БАЛКАНАБАД      ,754007.0,0.0,56508.0,323077.0,ТРУБЫ_СТАЛЬН_СВАРН,39850306.0,2024-10-31 15:31:00,0
20919971,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОРСКОЙ ГРУЗОВОЙ ТЕРМИНАЛ""КАВКАЗ""","ТОО ""ЖАЙЫЛХАН""",РОССИЯ           ,КАВКАЗ ЭКС      ,528104.0,КАЗАХСТАН        ,АЙТЕКЕ II       ,669105.0,95044251,1400000.0,70000.0,11005.0,ПШЕНИЦА,40204190.0,2024-10-30,378570000,20145054,"ТОО ""ЖАЙЫЛХАН""",ЧП Мирзоев Искендер Юсубали оглы,КАЗАХСТАН        ,АЙТЕКЕ II       ,669105.0,АЗЕРБАЙДЖАН      ,КИЛЯЗИ          ,546009.0,70000.0,70000.0,11005.0,ПШЕНИЦА,40204190.0,2024-11-26 13:05:00,18928500
20919971,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОРСКОЙ ГРУЗОВОЙ ТЕРМИНАЛ""КАВКАЗ""","ТОО ""ЖАЙЫЛХАН""",РОССИЯ           ,КАВКАЗ ЭКС      ,528104.0,КАЗАХСТАН        ,АЙТЕКЕ II       ,669105.0,95044251,1400000.0,70000.0,11005.0,ПШЕНИЦА,40204190.0,2024-10-30,378570000,20222515,"ТОО ""ЖАЙЫЛХАН""","LTD ""GRAIN FLOUR EXPORT""",КАЗАХСТАН        ,АЙТЕКЕ II       ,669105.0,УЗБЕКИСТАН       ,КАГАН           ,740606.0,70000.0,70000.0,11005.0,ПШЕНИЦА,40204190.0,2024-12-27 11:50:00,28929600
20919971,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОРСКОЙ ГРУЗОВОЙ ТЕРМИНАЛ""КАВКАЗ""","ТОО ""ЖАЙЫЛХАН""",РОССИЯ           ,КАВКАЗ ЭКС      ,528104.0,КАЗАХСТАН        ,АЙТЕКЕ II       ,669105.0,95062329,0.0,70000.0,11005.0,ПШЕНИЦА,40204190.0,2024-10-30,0,20143959,"ТОО ""ЖАЙЫЛХАН""",ФИРМА «ПАК-НУР»,КАЗАХСТАН        ,АЙТЕКЕ II       ,669105.0,АЗЕРБАЙДЖАН      ,ХАЧМАС          ,545307.0,70000.0,70000.0,11005.0,ПШЕНИЦА,40204190.0,2024-11-26 11:50:00,18928500
20919971,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОРСКОЙ ГРУЗОВОЙ ТЕРМИНАЛ""КАВКАЗ""","ТОО ""ЖАЙЫЛХАН""",РОССИЯ           ,КАВКАЗ ЭКС      ,528104.0,КАЗАХСТАН        ,АЙТЕКЕ II       ,669105.0,95062485,0.0,70000.0,11005.0,ПШЕНИЦА,40204190.0,2024-10-30,0,20098598,"ТОО ""ЖАЙЫЛХАН""",ООО «ORXAN UN»,КАЗАХСТАН        ,АЙТЕКЕ II       ,669105.0,АЗЕРБАЙДЖАН      ,ЗОРАТ           ,549806.0,70000.0,70000.0,11005.0,ПШЕНИЦА,40204190.0,2024-11-07 12:47:00,18928500
20919971,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОРСКОЙ ГРУЗОВОЙ ТЕРМИНАЛ""КАВКАЗ""","ТОО ""ЖАЙЫЛХАН""",РОССИЯ           ,КАВКАЗ ЭКС      ,528104.0,КАЗАХСТАН        ,АЙТЕКЕ II       ,669105.0,95062485,0.0,70000.0,11005.0,ПШЕНИЦА,40204190.0,2024-10-30,0,20212381,"ТОО ""ЖАЙЫЛХАН""",«Flour and Bread Product Barakat Hariwa»,КАЗАХСТАН        ,АЙТЕКЕ II       ,669105.0,АФГАНИСТАН       ,СЕРХЕТАБАД Э    ,756206.0,70000.0,70000.0,11005.0,ПШЕНИЦА,40204190.0,2024-12-25 18:07:00,28916200
